repeat,stress_type,model,rank,feature,is_noise,is_injected_false_signal,domain,importance
6,Gaussian noise,Logistic Regression,18,PaCO2_count,False,False,Measurement process,0.7700530828954767
6,Gaussian noise,Logistic Regression,19,BUN_last,False,False,Renal,0.7522990432813838
6,Gaussian noise,Logistic Regression,20,NIMAP_median,False,False,Cardiovascular,0.7518811086335837
6,Gaussian noise,Linear SVM,1,pH_median,False,False,Metabolic / acid-base,1.741863172758228
6,Gaussian noise,Linear SVM,2,WBC_max,False,False,Hematologic,1.6594734948274126
6,Gaussian noise,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.3124621224933992
6,Gaussian noise,Linear SVM,4,WBC_mean,False,False,Hematologic,0.837804417619518
6,Gaussian noise,Linear SVM,5,PaO2_count,False,False,Measurement process,0.6837386371448181
6,Gaussian noise,Linear SVM,6,BUN_mean,False,False,Renal,0.6293892837720234
6,Gaussian noise,Linear SVM,7,PaCO2_count,False,False,Measurement process,0.5977032486884047
6,Gaussian noise,Linear SVM,8,pH_first,False,False,Metabolic / acid-base,0.5903182155913509
6,Gaussian noise,Linear SVM,9,NIMAP_missing,False,False,Measurement process,0.4923179978153936
6,Gaussian noise,Linear SVM,10,Platelets_min,False,False,Hematologic,0.4841057608982529
6,Gaussian noise,Linear SVM,11,DiasABP_count,False,False,Measurement process,0.4744718771454582
6,Gaussian noise,Linear SVM,12,BUN_median,False,False,Renal,0.4659640847154808
6,Gaussian noise,Linear SVM,13,Creatinine_max,False,False,Renal,0.4499818061227341
6,Gaussian noise,Linear SVM,14,pH_std,False,False,Metabolic / acid-base,0.4287707784165133
6,Gaussian noise,Linear SVM,15,Creatinine_min,False,False,Renal,0.39192865930802817
6,Gaussian noise,Linear SVM,16,Urine_mean,False,False,Renal,0.3832043519439876
6,Gaussian noise,Linear SVM,17,NIDiasABP_count,False,False,Measurement process,0.3813765353337741
6,Gaussian noise,Linear SVM,18,DiasABP_mean,False,False,Cardiovascular,0.375592000771507
6,Gaussian noise,Linear SVM,19,PaCO2_missing,False,False,Measurement process,0.3644361376632805
6,Gaussian noise,Linear SVM,20,NIDiasABP_missing,False,False,Measurement process,0.3465037244899228
6,Gaussian noise,XGBoost,1,GCS_last,False,False,Neurological,320.1587829589844
6,Gaussian noise,XGBoost,2,Urine_total,False,False,Renal,173.2702178955078
6,Gaussian noise,XGBoost,3,BUN_mean,False,False,Renal,163.25164794921875
6,Gaussian noise,XGBoost,4,BUN_last,False,False,Renal,156.61813354492188
6,Gaussian noise,XGBoost,5,GCS_min,False,False,Neurological,113.52604675292969
6,Gaussian noise,XGBoost,6,GCS_median,False,False,Neurological,103.95731353759766
6,Gaussian noise,XGBoost,7,BUN_min,False,False,Renal,95.25379180908203
6,Gaussian noise,XGBoost,8,BUN_first,False,False,Renal,91.63632202148438
6,Gaussian noise,XGBoost,9,Platelets_mean,False,False,Hematologic,85.01848602294922
6,Gaussian noise,XGBoost,10,GCS_first,False,False,Neurological,84.75611877441406
6,Gaussian noise,XGBoost,11,HCO3_median,False,False,Metabolic / acid-base,84.25971221923828
6,Gaussian noise,XGBoost,12,PaCO2_mean,False,False,Respiratory,75.51566314697266
6,Gaussian noise,XGBoost,13,BUN_median,False,False,Renal,73.15309143066406
6,Gaussian noise,XGBoost,14,static_Age,False,False,Static / demographic,71.3678207397461
6,Gaussian noise,XGBoost,15,Glucose_max,False,False,Metabolic / acid-base,66.15258026123047
6,Gaussian noise,XGBoost,16,PaO2_max,False,False,Respiratory,65.24279022216797
6,Gaussian noise,XGBoost,17,HR_first,False,False,Cardiovascular,64.9783706665039
6,Gaussian noise,XGBoost,18,Urine_mean,False,False,Renal,64.77094268798828
6,Gaussian noise,XGBoost,19,GCS_std,False,False,Neurological,64.4072494506836
6,Gaussian noise,XGBoost,20,Na_first,False,False,Other clinical,62.26596450805664
6,Permuted feature,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.4060652849962123
6,Permuted feature,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.2900733048927069
6,Permuted feature,Logistic Regression,3,Platelets_min,False,False,Hematologic,1.102987470439367
6,Permuted feature,Logistic Regression,4,WBC_max,False,False,Hematologic,1.0767759008716369
6,Permuted feature,Logistic Regression,5,PaO2_count,False,False,Measurement process,1.046787735856278
6,Permuted feature,Logistic Regression,6,Urine_mean,False,False,Renal,0.9698943645867306
6,Permuted feature,Logistic Regression,7,NIMAP_missing,False,False,Measurement process,0.9540993221733607
6,Permuted feature,Logistic Regression,8,Creatinine_max,False,False,Renal,0.9252229999687267
6,Permuted feature,Logistic Regression,9,GCS_mean,False,False,Neurological,0.8557703440236992
6,Permuted feature,Logistic Regression,10,Creatinine_min,False,False,Renal,0.8049835383913824
6,Permuted feature,Logistic Regression,11,HR_mean,False,False,Cardiovascular,0.7964249672887642
6,Permuted feature,Logistic Regression,12,Platelets_last,False,False,Hematologic,0.7953122539311387
6,Permuted feature,Logistic Regression,13,NIMAP_median,False,False,Cardiovascular,0.783385248836103
6,Permuted feature,Logistic Regression,14,BUN_max,False,False,Renal,0.7825724927392641
6,Permuted feature,Logistic Regression,15,BUN_last,False,False,Renal,0.7815440344902764
6,Permuted feature,Logistic Regression,16,DiasABP_mean,False,False,Cardiovascular,0.7746596341651739
6,Permuted feature,Logistic Regression,17,BUN_median,False,False,Renal,0.75724599055755
6,Permuted feature,Logistic Regression,18,GCS_last,False,False,Neurological,0.752175278541949
6,Permuted feature,Logistic Regression,19,K_mean,False,False,Other clinical,0.7472616493792454
6,Permuted feature,Logistic Regression,20,PaCO2_count,False,False,Measurement process,0.7371220332329447
6,Permuted feature,Linear SVM,1,pH_median,False,False,Metabolic / acid-base,1.7024957420142186
6,Permuted feature,Linear SVM,2,WBC_max,False,False,Hematologic,1.614800187648909
6,Permuted feature,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.2912088370119266
6,Permuted feature,Linear SVM,4,WBC_mean,False,False,Hematologic,0.8700053257711392
6,Permuted feature,Linear SVM,5,PaO2_count,False,False,Measurement process,0.687232513577317
6,Permuted feature,Linear SVM,6,PaCO2_count,False,False,Measurement process,0.5919320273356345
6,Permuted feature,Linear SVM,7,DiasABP_count,False,False,Measurement process,0.5784142318357424
6,Permuted feature,Linear SVM,8,Creatinine_max,False,False,Renal,0.5395500935727605
6,Permuted feature,Linear SVM,9,BUN_mean,False,False,Renal,0.529296397074968
6,Permuted feature,Linear SVM,10,pH_first,False,False,Metabolic / acid-base,0.5001596552084012
6,Permuted feature,Linear SVM,11,NIMAP_missing,False,False,Measurement process,0.47810797090173074
6,Permuted feature,Linear SVM,12,Platelets_min,False,False,Hematologic,0.4741121078941091
6,Permuted feature,Linear SVM,13,BUN_median,False,False,Renal,0.46606201994264923
6,Permuted feature,Linear SVM,14,pH_std,False,False,Metabolic / acid-base,0.42131393622354507
6,Permuted feature,Linear SVM,15,SysABP_count,False,False,Measurement process,0.38791969714653257
6,Permuted feature,Linear SVM,16,Urine_mean,False,False,Renal,0.37782987769231086
6,Permuted feature,Linear SVM,17,DiasABP_mean,False,False,Cardiovascular,0.3536283985807497
6,Permuted feature,Linear SVM,18,NIDiasABP_missing,False,False,Measurement process,0.34272956791832115
6,Permuted feature,Linear SVM,19,K_mean,False,False,Other clinical,0.3262632784016682
6,Permuted feature,Linear SVM,20,PaCO2_missing,False,False,Measurement process,0.32514703310406756
6,Permuted feature,XGBoost,1,GCS_last,False,False,Neurological,295.17205810546875
6,Permuted feature,XGBoost,2,GCS_median,False,False,Neurological,229.9170684814453
6,Permuted feature,XGBoost,3,BUN_min,False,False,Renal,173.6411895751953
6,Permuted feature,XGBoost,4,Urine_total,False,False,Renal,155.52064514160156
6,Permuted feature,XGBoost,5,BUN_mean,False,False,Renal,154.66641235351562
6,Permuted feature,XGBoost,6,BUN_last,False,False,Renal,145.16726684570312
6,Permuted feature,XGBoost,7,GCS_min,False,False,Neurological,126.43268585205078
6,Permuted feature,XGBoost,8,PaO2_mean,False,False,Respiratory,78.19247436523438
6,Permuted feature,XGBoost,9,Na_count,False,False,Measurement process,78.18333435058594
6,Permuted feature,XGBoost,10,static_ICUType,False,False,Static / demographic,75.11997985839844
6,Permuted feature,XGBoost,11,GCS_std,False,False,Neurological,71.49962615966797
6,Permuted feature,XGBoost,12,PaCO2_median,False,False,Respiratory,65.9438247680664
6,Permuted feature,XGBoost,13,static_Age,False,False,Static / demographic,64.47142791748047
6,Permuted feature,XGBoost,14,PaO2_first,False,False,Respiratory,63.89118957519531
6,Permuted feature,XGBoost,15,Na_mean,False,False,Other clinical,63.8909912109375
6,Permuted feature,XGBoost,16,Temp_last,False,False,Metabolic / acid-base,63.866268157958984
6,Permuted feature,XGBoost,17,Platelets_mean,False,False,Hematologic,63.474308013916016
6,Permuted feature,XGBoost,18,BUN_max,False,False,Renal,62.6741943359375
6,Permuted feature,XGBoost,19,GCS_mean,False,False,Neurological,60.929752349853516
6,Permuted feature,XGBoost,20,Platelets_median,False,False,Hematologic,57.045570373535156
6,Spurious proxy,Logistic Regression,1,spurious_proxy_009,True,True,Injected false signal,0.7088505546439847
6,Spurious proxy,Logistic Regression,2,spurious_proxy_016,True,True,Injected false signal,0.6873349516722711
6,Spurious proxy,Logistic Regression,3,spurious_proxy_015,True,True,Injected false signal,0.6861257939274934
6,Spurious proxy,Logistic Regression,4,spurious_proxy_006,True,True,Injected false signal,0.6813404127993471
6,Spurious proxy,Logistic Regression,5,spurious_proxy_004,True,True,Injected false signal,0.6760510927605932
6,Spurious proxy,Logistic Regression,6,spurious_proxy_018,True,True,Injected false signal,0.6687233592122958
6,Spurious proxy,Logistic Regression,7,spurious_proxy_002,True,True,Injected false signal,0.6644018025911163
6,Spurious proxy,Logistic Regression,8,spurious_proxy_020,True,True,Injected false signal,0.6641688367781754
6,Spurious proxy,Logistic Regression,9,spurious_proxy_007,True,True,Injected false signal,0.6612937677118352
6,Spurious proxy,Logistic Regression,10,spurious_proxy_010,True,True,Injected false signal,0.6599176373618534
6,Spurious proxy,Logistic Regression,11,spurious_proxy_011,True,True,Injected false signal,0.6539208963564781
6,Spurious proxy,Logistic Regression,12,spurious_proxy_013,True,True,Injected false signal,0.65104084879665
6,Spurious proxy,Logistic Regression,13,spurious_proxy_005,True,True,Injected false signal,0.6437482738730929
6,Spurious proxy,Logistic Regression,14,spurious_proxy_003,True,True,Injected false signal,0.6381619779457696
6,Spurious proxy,Logistic Regression,15,spurious_proxy_019,True,True,Injected false signal,0.6364941395504541
6,Spurious proxy,Logistic Regression,16,spurious_proxy_014,True,True,Injected false signal,0.6325255956872055
6,Spurious proxy,Logistic Regression,17,spurious_proxy_008,True,True,Injected false signal,0.6255949585223463
6,Spurious proxy,Logistic Regression,18,spurious_proxy_012,True,True,Injected false signal,0.6242119305098719
6,Spurious proxy,Logistic Regression,19,spurious_proxy_001,True,True,Injected false signal,0.6054784485538741
6,Spurious proxy,Logistic Regression,20,spurious_proxy_017,True,True,Injected false signal,0.5984674091221083
6,Spurious proxy,Linear SVM,1,spurious_proxy_009,True,True,Injected false signal,0.07928916422428743
6,Spurious proxy,Linear SVM,2,spurious_proxy_016,True,True,Injected false signal,0.07373545831857405
6,Spurious proxy,Linear SVM,3,spurious_proxy_015,True,True,Injected false signal,0.07027390062158248
6,Spurious proxy,Linear SVM,4,spurious_proxy_006,True,True,Injected false signal,0.06895278578340931
6,Spurious proxy,Linear SVM,5,spurious_proxy_004,True,True,Injected false signal,0.06617412411423272
6,Spurious proxy,Linear SVM,6,spurious_proxy_020,True,True,Injected false signal,0.06477856745927994
6,Spurious proxy,Linear SVM,7,spurious_proxy_010,True,True,Injected false signal,0.0646895791913524
6,Spurious proxy,Linear SVM,8,spurious_proxy_018,True,True,Injected false signal,0.06335371301700622
6,Spurious proxy,Linear SVM,9,spurious_proxy_007,True,True,Injected false signal,0.06217453772710021
6,Spurious proxy,Linear SVM,10,spurious_proxy_014,True,True,Injected false signal,0.0614550483988895
6,Spurious proxy,Linear SVM,11,spurious_proxy_003,True,True,Injected false signal,0.05665578624858743
6,Spurious proxy,Linear SVM,12,spurious_proxy_002,True,True,Injected false signal,0.056311622498261056
6,Spurious proxy,Linear SVM,13,spurious_proxy_011,True,True,Injected false signal,0.056272012265131795
6,Spurious proxy,Linear SVM,14,spurious_proxy_005,True,True,Injected false signal,0.05303176074895696
6,Spurious proxy,Linear SVM,15,spurious_proxy_013,True,True,Injected false signal,0.052279477002732055
6,Spurious proxy,Linear SVM,16,spurious_proxy_012,True,True,Injected false signal,0.050852545816469974
6,Spurious proxy,Linear SVM,17,spurious_proxy_017,True,True,Injected false signal,0.04893197113061378
6,Spurious proxy,Linear SVM,18,spurious_proxy_019,True,True,Injected false signal,0.04640823111515393
6,Spurious proxy,Linear SVM,19,spurious_proxy_001,True,True,Injected false signal,0.04405898705646319
6,Spurious proxy,Linear SVM,20,spurious_proxy_008,True,True,Injected false signal,0.04306552093917746
6,Spurious proxy,XGBoost,1,spurious_proxy_008,True,True,Injected false signal,2553.928466796875
6,Spurious proxy,XGBoost,2,spurious_proxy_006,True,True,Injected false signal,1501.4912109375
6,Spurious proxy,XGBoost,3,spurious_proxy_019,True,True,Injected false signal,267.1031188964844
6,Spurious proxy,XGBoost,4,spurious_proxy_007,True,True,Injected false signal,255.7967071533203
6,Spurious proxy,XGBoost,5,spurious_proxy_003,True,True,Injected false signal,208.60020446777344
6,Spurious proxy,XGBoost,6,spurious_proxy_017,True,True,Injected false signal,171.28343200683594
6,Spurious proxy,XGBoost,7,spurious_proxy_014,True,True,Injected false signal,84.26116180419922
6,Spurious proxy,XGBoost,8,spurious_proxy_020,True,True,Injected false signal,61.79085922241211
6,Spurious proxy,XGBoost,9,spurious_proxy_013,True,True,Injected false signal,60.06486511230469
6,Spurious proxy,XGBoost,10,spurious_proxy_005,True,True,Injected false signal,43.301456451416016
6,Spurious proxy,XGBoost,11,spurious_proxy_009,True,True,Injected false signal,37.23003387451172
6,Spurious proxy,XGBoost,12,spurious_proxy_004,True,True,Injected false signal,35.65837097167969
6,Spurious proxy,XGBoost,13,spurious_proxy_015,True,True,Injected false signal,26.326875686645508
6,Spurious proxy,XGBoost,14,spurious_proxy_001,True,True,Injected false signal,23.367521286010742
6,Spurious proxy,XGBoost,15,spurious_proxy_002,True,True,Injected false signal,22.81327247619629
6,Spurious proxy,XGBoost,16,spurious_proxy_010,True,True,Injected false signal,22.659618377685547
6,Spurious proxy,XGBoost,17,spurious_proxy_018,True,True,Injected false signal,9.327692985534668
6,Spurious proxy,XGBoost,18,spurious_proxy_012,True,True,Injected false signal,9.303020477294922
6,Spurious proxy,XGBoost,19,spurious_proxy_011,True,True,Injected false signal,3.958789110183716
6,Spurious proxy,XGBoost,20,spurious_proxy_016,True,True,Injected false signal,1.8807973861694336
7,Gaussian noise,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.576967265999525
7,Gaussian noise,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3610887435541177
7,Gaussian noise,Logistic Regression,3,WBC_max,False,False,Hematologic,1.19984734172381
7,Gaussian noise,Logistic Regression,4,NIMAP_missing,False,False,Measurement process,1.0807018387827705
7,Gaussian noise,Logistic Regression,5,Platelets_min,False,False,Hematologic,1.0568829660240258
7,Gaussian noise,Logistic Regression,6,PaO2_count,False,False,Measurement process,0.9892095540363446
7,Gaussian noise,Logistic Regression,7,GCS_mean,False,False,Neurological,0.9649892196929559
7,Gaussian noise,Logistic Regression,8,Urine_mean,False,False,Renal,0.9393359128493154
7,Gaussian noise,Logistic Regression,9,Platelets_last,False,False,Hematologic,0.8702987575478719
7,Gaussian noise,Logistic Regression,10,pH_last,False,False,Metabolic / acid-base,0.8414647228730303
7,Gaussian noise,Logistic Regression,11,BUN_last,False,False,Renal,0.8351451527202911
7,Gaussian noise,Logistic Regression,12,DiasABP_mean,False,False,Cardiovascular,0.833069412668315
7,Gaussian noise,Logistic Regression,13,Creatinine_max,False,False,Renal,0.8156799078786849
7,Gaussian noise,Logistic Regression,14,HR_mean,False,False,Cardiovascular,0.7999666221344803
7,Gaussian noise,Logistic Regression,15,Creatinine_min,False,False,Renal,0.7623895497899751
7,Gaussian noise,Logistic Regression,16,PaCO2_missing,False,False,Measurement process,0.7612766298459196
7,Gaussian noise,Logistic Regression,17,NIMAP_median,False,False,Cardiovascular,0.7592303888009331
7,Gaussian noise,Logistic Regression,18,GCS_last,False,False,Neurological,0.7413614777803478
7,Gaussian noise,Logistic Regression,19,Platelets_first,False,False,Hematologic,0.7343916999674572
7,Gaussian noise,Logistic Regression,20,WBC_std,False,False,Hematologic,0.7324513489805733
7,Gaussian noise,Linear SVM,1,WBC_max,False,False,Hematologic,2.0116034011254653
7,Gaussian noise,Linear SVM,2,pH_median,False,False,Metabolic / acid-base,1.728538157698191
7,Gaussian noise,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.3305459922743819
7,Gaussian noise,Linear SVM,4,WBC_mean,False,False,Hematologic,0.9261845216470012
7,Gaussian noise,Linear SVM,5,BUN_mean,False,False,Renal,0.6558986388974398
7,Gaussian noise,Linear SVM,6,PaO2_count,False,False,Measurement process,0.6551517174550809
7,Gaussian noise,Linear SVM,7,DiasABP_count,False,False,Measurement process,0.60643264762199
7,Gaussian noise,Linear SVM,8,PaCO2_count,False,False,Measurement process,0.5831277453738521
7,Gaussian noise,Linear SVM,9,pH_first,False,False,Metabolic / acid-base,0.5372279268288112
7,Gaussian noise,Linear SVM,10,pH_std,False,False,Metabolic / acid-base,0.4985393105278225
7,Gaussian noise,Linear SVM,11,NIMAP_missing,False,False,Measurement process,0.4937912688971538
7,Gaussian noise,Linear SVM,12,BUN_median,False,False,Renal,0.4935308632946452
7,Gaussian noise,Linear SVM,13,SysABP_count,False,False,Measurement process,0.44112021672292895
7,Gaussian noise,Linear SVM,14,Platelets_min,False,False,Hematologic,0.4404877394763298
7,Gaussian noise,Linear SVM,15,NIDiasABP_count,False,False,Measurement process,0.4399725730357683
7,Gaussian noise,Linear SVM,16,Creatinine_max,False,False,Renal,0.4266548500178102
7,Gaussian noise,Linear SVM,17,DiasABP_mean,False,False,Cardiovascular,0.3760802113067186
7,Gaussian noise,Linear SVM,18,PaCO2_missing,False,False,Measurement process,0.37016235225616834
7,Gaussian noise,Linear SVM,19,Urine_mean,False,False,Renal,0.37011573312731605
7,Gaussian noise,Linear SVM,20,Platelets_last,False,False,Hematologic,0.34633235571159326
7,Gaussian noise,XGBoost,1,GCS_last,False,False,Neurological,314.6888427734375
7,Gaussian noise,XGBoost,2,BUN_last,False,False,Renal,190.79554748535156
7,Gaussian noise,XGBoost,3,GCS_median,False,False,Neurological,173.96116638183594
7,Gaussian noise,XGBoost,4,BUN_min,False,False,Renal,165.17625427246094
7,Gaussian noise,XGBoost,5,Urine_total,False,False,Renal,147.60635375976562
7,Gaussian noise,XGBoost,6,GCS_min,False,False,Neurological,140.81663513183594
7,Gaussian noise,XGBoost,7,BUN_mean,False,False,Renal,104.75480651855469
7,Gaussian noise,XGBoost,8,BUN_median,False,False,Renal,88.8130874633789
7,Gaussian noise,XGBoost,9,NIMAP_mean,False,False,Cardiovascular,87.7903060913086
