model,recall,precision,threshold,baseline_death_rate
mlp,1.0,0.15550239234449761,0.005715911742299795,0.14625
mlp,1.0,0.15554373836745547,0.005735318176448345,0.14625
mlp,1.0,0.15558510638297873,0.005738737061619759,0.14625
mlp,1.0,0.1556264964086193,0.005750854499638081,0.14625
mlp,1.0,0.15566790846194783,0.005758493673056364,0.14625
mlp,1.0,0.15570934256055363,0.005764491856098175,0.14625
mlp,1.0,0.15575079872204473,0.005774256773293018,0.14625
mlp,1.0,0.15579227696404793,0.005781997460871935,0.14625
mlp,1.0,0.15583377730420883,0.005794648081064224,0.14625
mlp,1.0,0.15587529976019185,0.005812652874737978,0.14625
mlp,1.0,0.15591684434968017,0.005834225099533796,0.14625
mlp,1.0,0.1559584110903759,0.005834401585161686,0.14625
mlp,1.0,0.156,0.0058353366330266,0.14625
mlp,1.0,0.15604161109629233,0.0058356658555567265,0.14625
mlp,1.0,0.15608324439701174,0.0058358898386359215,0.14625
mlp,1.0,0.15612489991993594,0.005838402546942234,0.14625
mlp,1.0,0.1561665776828617,0.005840121768414974,0.14625
mlp,1.0,0.15620827770360482,0.005855986848473549,0.14625
mlp,1.0,0.15625,0.005856941919773817,0.14625
mlp,1.0,0.15629174458990114,0.005867482628673315,0.14625
mlp,1.0,0.1563335114911812,0.005868219770491123,0.14625
mlp,1.0,0.15637530072173217,0.005876554176211357,0.14625
mlp,1.0,0.15641711229946523,0.005886072292923927,0.14625
mlp,1.0,0.15645894624231077,0.005895317532122135,0.14625
mlp,1.0,0.1565008025682183,0.005900014191865921,0.14625
mlp,1.0,0.15654268129515655,0.005902598612010479,0.14625
mlp,1.0,0.15658458244111348,0.00590549036860466,0.14625
mlp,1.0,0.1566265060240964,0.005906761158257723,0.14625
mlp,1.0,0.15666845206213176,0.005915649235248566,0.14625
mlp,1.0,0.15671042057326548,0.005942043848335743,0.14625
mlp,1.0,0.1567524115755627,0.005945632699877024,0.14625
mlp,1.0,0.156794425087108,0.005946822464466095,0.14625
mlp,1.0,0.15683646112600536,0.0059622954577207565,0.14625
mlp,1.0,0.1568785197103781,0.0059708585031330585,0.14625
mlp,1.0,0.1569206008583691,0.00599397998303175,0.14625
mlp,1.0,0.1569627045881406,0.006000699941068888,0.14625
mlp,1.0,0.1570048309178744,0.006002221722155809,0.14625
mlp,1.0,0.15704697986577182,0.006008153315633535,0.14625
mlp,1.0,0.1570891514500537,0.006038330961018801,0.14625
mlp,1.0,0.1571313456889605,0.006039178464561701,0.14625
mlp,1.0,0.15717356260075227,0.0060417926870286465,0.14625
mlp,1.0,0.15721580220370868,0.006045639514923096,0.14625
mlp,1.0,0.15725806451612903,0.006047295406460762,0.14625
mlp,1.0,0.15730034955633235,0.006058613304048777,0.14625
mlp,1.0,0.15734265734265734,0.006077631376683712,0.14625
mlp,1.0,0.15738498789346247,0.00608977023512125,0.14625
mlp,1.0,0.15742734122712596,0.0060952045023441315,0.14625
mlp,1.0,0.15746971736204576,0.006098666228353977,0.14625
mlp,1.0,0.15751211631663975,0.006112361326813698,0.14625
mlp,1.0,0.15755453810934555,0.006116855889558792,0.14625
