model,fpr,tpr,threshold
logistic_regression,0.1112737920937042,0.588034188034188,0.6923155452091249
logistic_regression,0.1115666178623718,0.588034188034188,0.6920865885002266
logistic_regression,0.1115666178623718,0.5897435897435898,0.6918229244823484
logistic_regression,0.1121522693997071,0.5897435897435898,0.6892784978903735
logistic_regression,0.1121522693997071,0.5914529914529915,0.6891337551727839
logistic_regression,0.1124450951683748,0.5914529914529915,0.6883951424741656
logistic_regression,0.1124450951683748,0.5931623931623932,0.6880665454757834
logistic_regression,0.1127379209370424,0.5931623931623932,0.6878441134397237
logistic_regression,0.1127379209370424,0.5948717948717949,0.68734687456394
logistic_regression,0.1133235724743777,0.5948717948717949,0.6865304443712433
logistic_regression,0.1133235724743777,0.5965811965811966,0.6858566884894257
logistic_regression,0.113909224011713,0.5965811965811966,0.6840084627739502
logistic_regression,0.113909224011713,0.5982905982905983,0.68362820007084
logistic_regression,0.1147877013177159,0.5982905982905983,0.6818071982710981
logistic_regression,0.1147877013177159,0.6,0.6803425949461893
logistic_regression,0.1150805270863836,0.6,0.679460704722674
logistic_regression,0.1150805270863836,0.6017094017094017,0.6787019404459004
logistic_regression,0.1153733528550512,0.6017094017094017,0.6776206368075107
logistic_regression,0.1153733528550512,0.6034188034188034,0.6772553902364824
logistic_regression,0.1165446559297218,0.6034188034188034,0.675460170426901
logistic_regression,0.1165446559297218,0.6051282051282051,0.674749706555615
logistic_regression,0.1177159590043923,0.6051282051282051,0.6725224385465055
logistic_regression,0.1177159590043923,0.6068376068376068,0.6706736978869047
logistic_regression,0.1194729136163982,0.6068376068376068,0.6670961039208618
logistic_regression,0.1194729136163982,0.6085470085470085,0.6666553658369191
logistic_regression,0.1197657393850658,0.6085470085470085,0.6658027679620157
logistic_regression,0.1197657393850658,0.6102564102564103,0.6652053920735942
logistic_regression,0.1215226939970717,0.6102564102564103,0.6628107129244686
logistic_regression,0.1215226939970717,0.6136752136752137,0.6607017089991579
logistic_regression,0.1218155197657393,0.6136752136752137,0.660528396356748
logistic_regression,0.1218155197657393,0.6170940170940171,0.659882723622503
logistic_regression,0.1226939970717423,0.6170940170940171,0.6545101225143707
logistic_regression,0.1226939970717423,0.6188034188034188,0.654291074233077
logistic_regression,0.1253294289897511,0.6188034188034188,0.6517111879082388
logistic_regression,0.1253294289897511,0.6205128205128205,0.651475317800315
logistic_regression,0.126207906295754,0.6205128205128205,0.6503282453099625
logistic_regression,0.126207906295754,0.6222222222222222,0.6493931010651411
logistic_regression,0.1282576866764275,0.6222222222222222,0.6470430249776356
logistic_regression,0.1282576866764275,0.6239316239316239,0.646911988585296
logistic_regression,0.1285505124450951,0.6239316239316239,0.6467496228246167
logistic_regression,0.1285505124450951,0.6273504273504273,0.6460279006846724
logistic_regression,0.130307467057101,0.6273504273504273,0.6444220470072205
logistic_regression,0.130307467057101,0.629059829059829,0.6441444616968524
logistic_regression,0.1326500732064421,0.629059829059829,0.6424191503942865
logistic_regression,0.1326500732064421,0.6307692307692307,0.6422655335364521
logistic_regression,0.1341142020497804,0.6307692307692307,0.6377248300922961
logistic_regression,0.1341142020497804,0.6324786324786325,0.6368870557901173
logistic_regression,0.1352855051244509,0.6324786324786325,0.6351826517460686
logistic_regression,0.1352855051244509,0.6376068376068376,0.6336024266933187
logistic_regression,0.138506588579795,0.6376068376068376,0.6282263062113902
logistic_regression,0.138506588579795,0.6393162393162393,0.6271499901662825
logistic_regression,0.1408491947291361,0.6393162393162393,0.6215643185704731
logistic_regression,0.1408491947291361,0.6410256410256411,0.6203646734393647
logistic_regression,0.1423133235724743,0.6410256410256411,0.6186696760571463
logistic_regression,0.1423133235724743,0.6461538461538462,0.6179552525809141
logistic_regression,0.142606149341142,0.6461538461538462,0.6176136109474561
logistic_regression,0.142606149341142,0.6478632478632479,0.6175920578042029
logistic_regression,0.1443631039531479,0.6478632478632479,0.617061972062653
logistic_regression,0.1443631039531479,0.6495726495726496,0.6164778681037714
logistic_regression,0.1455344070278184,0.6495726495726496,0.6152815498899215
logistic_regression,0.1455344070278184,0.6512820512820513,0.6146934213715052
logistic_regression,0.1461200585651537,0.6512820512820513,0.6146542760865913
logistic_regression,0.1461200585651537,0.652991452991453,0.614298989222047
logistic_regression,0.146705710102489,0.652991452991453,0.6139229974440696
logistic_regression,0.146705710102489,0.6547008547008547,0.6138891322809319
logistic_regression,0.1487554904831625,0.6547008547008547,0.6096362693169426
logistic_regression,0.1487554904831625,0.6581196581196581,0.6084362604418925
logistic_regression,0.1499267935578331,0.6581196581196581,0.6058356287841439
